,country,year,gdp,fdi,remit(% of gdp),gdp growth (annual %),own_acount ,tcr,lend_rate,m2,credit_priv,trade,iso,region,income group,gov_stab,corup,inf,p_gap,ka_open,fd,clusters
2243,Morocco,2018,120178230514.273,2.78337877531639,5.43376481575499,3.06564133362987,,99.424158249823,,110.490577950363,78.9568101792168,77.2548875243989,MAR,Middle East & North Africa,Lower middle income,6.5,3,1.569,0.1103202,0.16350177,0.34609463810920715,2
2244,Morocco,2017,116603582880.98,2.26092242775974,5.75583813392354,5.05789815663479,41.47,98.6466698333355,,110.46242491734,80.1940481650889,74.1733578786573,MAR,Middle East & North Africa,Lower middle income,7.208333333333333,3,0.744,0.1213641,0.16350177,0.34788328409194946,2
2245,Morocco,2016,110989830300.175,1.93001012545147,5.72135959142524,0.521185509206546,,98.9848487304106,,109.884822811299,80.2299496773881,71.1226603816864,MAR,Middle East & North Africa,Lower middle income,7.625,2.5833333333333335,1.546,0.1362011,0.16350177,0.3472295105457306,2
2246,Morocco,2015,110414366621.263,2.94609660128252,6.25239617754766,4.34458297635238,,96.8384254146436,,106.485346779473,78.3933979966934,67.2886759253849,MAR,Middle East & North Africa,Lower middle income,7.083333333333333,2.5,1.411,0.1517426,0.16350177,0.33621156215667725,2
2247,Morocco,2014,105817056786.059,2.95924132986015,6.5379045798213,19.0472787978512,,97.0817934965265,,108.464990610886,83.5103076143461,71.8935667539398,MAR,Middle East & North Africa,Lower middle income,6.833333333333333,2.0416666666666665,0.385,0.1585094,0.16350177,0.3316481411457062,2
2248,Morocco,2013,88886581746.8554,3.14616379903882,6.4419921322637,4.53542420003856,,97.013545900154,,113.909096147683,90.5383768169075,80.0205585556891,MAR,Middle East & North Africa,Lower middle income,6.833333333333333,2,1.583,0.1744021,0.16350177,0.3259621262550354,2
2249,Morocco,2012,85030105753.2061,2.89209442103955,6.62272299871048,3.00996126221978,,95.383120301994,,117.018303580163,95.5065027270507,85.1249172938184,MAR,Middle East & North Africa,Lower middle income,8.083333333333334,2.3333333333333335,0.684,0.1957598,0.16350177,0.32756465673446655,2
2250,Morocco,2011,82545517648.2937,2.48727462132161,7.1582094708869,5.24569729729485,,97.5005282767839,,115.755845791377,94.2624481089715,83.4268001663258,MAR,Middle East & North Africa,Lower middle income,7.916666666666667,3,0.661,0.2317582999999999,0.16350177,0.3259855806827545,2
2251,Morocco,2010,78431251602.7345,1.33090448180717,6.88990096766832,3.8157179167666,,100.0,,113.66790601479,90.1261045952435,75.2476345357776,MAR,Middle East & North Africa,Lower middle income,8.5,3,0.871,0.2937611,0.16350177,0.34187939763069153,2
2252,Morocco,2009,75548532704.4756,2.12096959529347,6.74843745239975,4.24375732083367,,104.813589551672,,114.35862808697,,67.91510294823,MAR,Middle East & North Africa,Lower middle income,8.166666666666666,3,2.559,0.3463065,0.16350177,0.32913434505462646,2
2253,Morocco,2008,72472956315.2237,2.66604849874858,7.45269927392454,5.92327768597593,,103.345050688851,,111.569239727061,,85.6728209004978,MAR,Middle East & North Africa,Lower middle income,9,3,3.891,0.4044673,0.16350177,0.3070555627346039,2
2254,Morocco,2007,68420235757.8848,3.57509499424191,8.51513433768097,3.53159415154489,,103.605688779833,,109.019703079859,,78.4871743394128,MAR,Middle East & North Africa,Lower middle income,10.125,3,2.036,0.5551223,0.16350177,0.29075533151626587,2
2255,Morocco,2006,66086334629.1513,3.58501977058584,7.94187863655359,7.57463164458541,,104.528729170319,,99.4729228077249,,71.4962867805158,MAR,Middle East & North Africa,Lower middle income,10.5,2.9166666666666665,3.285,0.6370961999999999,0.16350177,0.26893576979637146,2
2256,Morocco,2005,61433010384.3564,2.67970595247575,7.36125170814597,3.29163968433596,,104.041505082215,,92.0191555632177,,67.9148544916014,MAR,Middle East & North Africa,Lower middle income,10.291666666666666,2.5,0.983,0.7789467,0.16350177,0.262151300907135,2
2257,Morocco,2004,59475297877.0581,1.49821401864991,7.07884912764678,4.79701836216324,,106.981354881657,,84.3249550910271,,61.596533473438,MAR,Middle East & North Africa,Lower middle income,10.458333333333334,3,1.493,0.8463207,0.16350177,0.2640862762928009,2
2258,Morocco,2003,56752853093.1292,4.44227721589327,6.9412885743623,5.96116215478284,,108.884727724535,,82.551157193363,,58.3277426764957,MAR,Middle East & North Africa,Lower middle income,10.5,3,1.163,0.9535382,0.16350177,0.28331753611564636,2
2259,Morocco,2002,53560051568.9205,1.13729089157408,6.81195093523399,3.12144965600538,,109.709273175236,,81.9550451189624,,60.5340864045186,MAR,Middle East & North Africa,Lower middle income,10.5,3,2.779,1.125918,0.16350177,0.25943508744239807,2
2260,Morocco,2001,51938807830.5602,7.15810245415447,8.26395046233533,7.31996745420717,,110.206696233741,,77.5360787239523,,59.4180038973489,MAR,Middle East & North Africa,Lower middle income,10.375,3,0.613,1.220803,0.16350177,0.26246920228004456,2
2261,Morocco,2000,48396220258.5667,1.09774435707875,5.56128471218329,1.91287298063767,,114.851529144868,,70.9096679610017,,59.1618267897055,MAR,Middle East & North Africa,Lower middle income,10,3,1.923,1.249536,0.16350177,0.2638014256954193,2
2262,Morocco,1999,47487838231.939,1.98638902453115,4.65532366109288,1.08133256173805,,112.254981319961,,66.1443167811565,,53.9866926482482,MAR,Middle East & North Africa,Lower middle income,10.5,3,0.69,1.309591,0.16350177,0.23991435766220093,2
2263,Morocco,1998,46979830032.35,0.738435976797525,4.80942230959089,7.23855268965383,,112.257624330471,,60.9949122364705,,50.7976821472107,MAR,Middle East & North Africa,Lower middle income,11,3,2.745,1.346345,0.16350177,0.1955803483724594,2
2264,Morocco,1997,43808713241.6908,2.75709006484814,4.83502918792245,-1.56070235606454,,109.34378609915,,61.9270329068279,,51.1501546486104,MAR,Middle East & North Africa,Lower middle income,10.583333333333334,3,1.041,1.394764,0.16350177,0.19208143651485443,2
2265,Morocco,1996,44503276933.315,0.82803932585896,5.01714742737142,12.3728762760077,,109.716349651817,,52.8401928772412,,47.0955434479783,MAR,Middle East & North Africa,Lower middle income,8.25,3,2.987,0.9815825,0.16350177,0.17394280433654785,2
2266,Morocco,1995,39603219574.0964,0.85771412858708,5.04608312096353,-5.40544786715996,,109.326512209597,,55.9572669488579,,51.7150253841236,MAR,Middle East & North Africa,Lower middle income,8,3,6.124,1.286113,0.4170004,0.1943003386259079,2
2267,Morocco,1994,41866279485.6106,1.5473605424266,5.13253694735234,10.5880004006168,,105.884683217583,,53.1768927310237,,47.3135537325048,MAR,Middle East & North Africa,Lower middle income,8,3,5.142,0.8578664,0.4170004,0.1758928894996643,2
2268,Morocco,1993,37857886329.3897,1.55254686699352,6.18878470056881,-0.740591692022178,,102.613390020893,,53.7242549714841,,49.668456614101,MAR,Middle East & North Africa,Lower middle income,8.5,3,5.183,1.052666,0.4170004,0.14490649104118347,2
2269,Morocco,1992,38140350597.2209,1.25320990888604,6.43837862651211,-2.09773876147652,,99.8215888315826,,50.9013961960403,,50.2633161845725,MAR,Middle East & North Africa,Lower middle income,9.583333333333334,3,5.74,0.7014522,0.16350177,0.15175221860408783,2
2270,Morocco,1991,38957578828.8464,0.98329974831628,6.16483396702414,7.21608816138237,,99.3224301752338,,47.7032824355712,,49.7792954766494,MAR,Middle East & North Africa,Lower middle income,7.416666666666667,3,8.991,0.4283055,0.16350177,0.14787928760051727,2
2271,Morocco,1990,36335571924.8096,0.5471251949134,6.64791276639351,3.4118122263138,,98.3260141358345,,46.1509067967768,,54.6266874206198,MAR,Middle East & North Africa,Lower middle income,8,3,6.026,0.7413551,0.16350177,0.13775047659873962,2
2272,Moldova,2021,9662250294.38284,1.7892831327019,15.2393908192693,13.9445896006366,65.7,128.371635845777,7.39666666666667,,,88.6124714953153,MDA,Europe & Central Asia,Upper middle income,,,,,,,1
2273,Moldova,2020,8479779801.96162,1.3273488754395,15.8234623721718,-7.38018215370488,,132.012450552219,8.18,52.3924231326316,27.9117952597117,77.0654565616994,MDA,Europe & Central Asia,Upper middle income,,,3.771,,0.16350177,0.21785058081150055,1
2274,Moldova,2019,9155470178.1362,4.23302477610078,15.9540135177556,3.68340389825919,,125.622019637214,8.25,42.7566957920289,24.8280619036539,85.9023777732758,MDA,Europe & Central Asia,Upper middle income,,,4.846,7.121328e-05,0.16350177,0.22857357561588287,1
2275,Moldova,2018,8830217598.87449,2.56086803365294,16.0413625476015,4.30147775702727,,122.990891036942,8.8475,43.2157442351395,23.220369612573,85.8662252131962,MDA,Europe & Central Asia,Upper middle income,6.083333333333333,2,3.59,0.0009491763,0.16350177,0.23037871718406677,1
2276,Moldova,2017,8466052244.67163,1.54626673550381,16.9380945564448,4.6907936764987,42.94,112.964062021952,10.3627060330686,43.0766416984784,22.7620534421898,85.63719168786,MDA,Europe & Central Asia,Upper middle income,7.125,2,6.506,0.001473027,0.16350177,0.2262091189622879,1
2277,Moldova,2016,8086720854.20641,1.08332195975069,18.1778550524406,4.40888670873365,,101.835289369255,14.2760252993571,43.8696132594844,25.5521958142505,87.6371602404402,MDA,Europe & Central Asia,Upper middle income,7.083333333333333,2,6.358,0.04051805,0.16350177,0.2239694744348526,1
2278,Moldova,2015,7745241912.94722,2.9162420301221,19.8847242902185,-0.338235558655569,,99.1624047491262,14.1492441706685,43.9133991885735,29.1330020958532,89.3306783420504,MDA,Europe & Central Asia,Upper middle income,6.708333333333333,2,9.628,0.003309246,0.16350177,0.23001177608966827,1
2279,Moldova,2014,7771527984.04011,3.63714788089767,21.8283550994886,4.99962592307755,16.4,102.718098064877,11.0125,49.4247682215577,31.0468560133431,93.1592676127674,MDA,Europe & Central Asia,Upper middle income,6.75,2,5.058,0.0,0.16350177,0.25502705574035645,1
2280,Moldova,2013,7401481591.69016,2.54698525931375,23.0768152604451,9.04386557011993,,106.766986582788,12.2941666666667,52.5232099703912,35.7350883369451,95.6872968299266,MDA,Europe & Central Asia,Upper middle income,6.253333333333333,2,4.569,0.0115387299999999,0.16350177,0.2536655366420746,1
2281,Moldova,2012,6787618499.20909,2.88432653084437,22.8086846892137,-0.589733963016442,,110.083625512895,13.4181543444526,47.0478806412587,33.7024878153121,96.3064098550709,MDA,Europe & Central Asia,Upper middle income,6.291666666666667,2,4.558,0.03318781,0.16350177,0.24097856879234314,1
2282,Moldova,2011,6827884855.1556,4.43147629831831,21.5478276958912,5.81816621889406,19.09,104.96615678512,14.4380437873132,41.5844272320919,29.9278323989779,98.6175965133638,MDA,Europe & Central Asia,Upper middle income,6.333333333333333,2,7.65,0.0396578,0.16350177,0.23282693326473236,1
2283,Moldova,2010,6452469456.92815,4.25879211268122,25.1302426489514,7.10000008379275,,100.0,16.36,43.0444202474848,29.4970460251495,87.9378518040928,MDA,Europe & Central Asia,Upper middle income,5.5,1.9166666666666667,7.358,0.1051233999999999,0.16350177,0.22427284717559814,1
2284,Moldova,2009,6024714707.63761,4.85272145600077,24.8620164457594,-6.00000028938908,,106.72986244822,20.5441666666667,54.0866637338368,,110.363326850495,MDA,Europe & Central Asia,Upper middle income,7.333333333333333,1.5,0.006,0.1376591,0.16350177,0.22466085851192474,1
2285,Moldova,2008,6409270985.30355,12.0004626680652,31.1819456469915,7.80000014465953,,104.083267231362,21.0641666666667,50.3492766552239,,134.4216013477,MDA,Europe & Central Asia,Upper middle income,8.833333333333334,1.5,12.704,0.2395116,0.16350177,0.23598307371139526,1
2286,Moldova,2007,5945520386.55175,12.1789803443758,33.8831129964439,3.00000023969456,,87.7589684903377,18.825,51.1776850795433,,142.720539023021,MDA,Europe & Central Asia,Upper middle income,8.5,1.5,12.382,0.2676187,0.16350177,0.23702509701251984,1
2287,Moldova,2006,5772349876.42305,7.58983096036108,34.4992849845824,4.79999985009476,,81.4504157336355,18.1283333333333,43.7013460651562,,137.154763819994,MDA,Europe & Central Asia,Upper middle income,8.5,1.5,12.707,0.5719542,0.16350177,0.21944041550159454,1
2288,Moldova,2005,5507967447.21354,6.38145044087964,30.6215923934984,7.50000013866914,,79.2858797864625,19.2608333333333,42.0344646180814,,143.023568469138,MDA,Europe & Central Asia,Upper middle income,9.291666666666666,1.5,11.851,3.236543,0.16350177,0.2049059420824051,1
2289,Moldova,2004,5123690641.96145,5.81198983204296,26.9939428415335,7.39999968991071,,77.6778615787182,20.9383333333333,36.753849409965,,132.69906968032,MDA,Europe & Central Asia,Upper middle income,11,1.5,12.426,1.828121,0.16350177,0.18801243603229523,1
2290,Moldova,2003,4770661691.57799,3.72304120351932,24.434256316304,6.6000000377682,,67.8454907874551,19.2891666666667,30.8616399181723,,140.056529925052,MDA,Europe & Central Asia,Upper middle income,11,1.5,11.667,1.361168,0.16350177,0.1752985268831253,1
2291,Moldova,2002,4475292392.01478,5.05771338869042,19.4118710536305,7.79999964149971,,71.6787626469206,23.5216666666667,28.9870306684853,,129.839525501535,MDA,Europe & Central Asia,Upper middle income,11,1.5,5.219,3.818264,0.16350177,0.15220610797405243,1
2292,Moldova,2001,4151477186.36163,6.98600963880541,16.3580954622492,6.10000041286263,,75.7860473989577,28.6941666666667,25.1413858602755,,124.500739599353,MDA,Europe & Central Asia,Upper middle income,10.083333333333334,1.9166666666666667,9.641,7.712026,0.16350177,0.14475499093532562,1
2293,Moldova,2000,3912796578.89458,9.89887383909094,13.7826722310316,2.10771604754427,,73.1133905907196,33.7766666666667,22.2944191905919,,126.163100130478,MDA,Europe & Central Asia,Upper middle income,7.083333333333333,2,31.206,10.72361,0.16350177,0.13614685833454132,1
2294,Moldova,1999,3832028303.39744,3.23458756906799,9.43044133881165,-3.36825452918943,,62.8383573591498,35.535,20.4521221105714,,117.527935193889,MDA,Europe & Central Asia,Upper middle income,9.583333333333334,2,39.262,12.26705,0.16350177,0.1380079835653305,1
2295,Moldova,1998,3965599798.21018,4.44511814313197,7.19189621965876,-6.54219202309288,,82.378044317682,30.825,19.3369376700332,,116.803124451539,MDA,Europe & Central Asia,Upper middle income,,,7.696,8.751133,0.22340778,0.15566013753414154,1
2296,Moldova,1997,4243197956.44046,4.07962117197816,5.92306695936683,1.64706450310676,,84.8051489214728,33.325,21.5640034877299,,127.560400247842,MDA,Europe & Central Asia,Upper middle income,,,11.773,4.563787,0.22340778,0.14101794362068176,1
2297,Moldova,1996,4174442200.74922,1.40048902464642,5.13709285030372,-5.87706020516869,,73.6278353484494,36.6666666666667,18.340118360072,,129.237536040111,MDA,Europe & Central Asia,Upper middle income,,,23.506,5.719703,0.22340778,0.14607945084571838,1
2298,Moldova,1995,4435095429.28498,3.8169290470337,0.058186633208405,,,74.3951048744733,40.775,19.2171384080936,,128.016386523173,MDA,Europe & Central Asia,Upper middle income,,,30.216,8.551851000000001,,0.12251703441143036,1
2299,Moldova,1994,,,,,,78.2677218593221,,,,,MDA,Europe & Central Asia,Upper middle income,,,329.636,4.043466,,0.07525458931922913,1
2300,Moldova,1993,,,,,,,,,,,MDA,Europe & Central Asia,Upper middle income,,,788.503,1.6267029999999998,,0.10238771140575409,1
2301,Moldova,1992,,,,,,,,,,,MDA,Europe & Central Asia,Upper middle income,,,,1.592097,,0.11765003204345703,1
2302,Moldova,1991,,,,,,,,,,,MDA,Europe & Central Asia,Upper middle income,,,,0.7069669000000001,,0.0,1
2303,Moldova,1990,,,,,,,,,,,MDA,Europe & Central Asia,Upper middle income,,,,0.40501,,0.0,1
2304,Madagascar,2021,12784234882.5211,2.07408487270667,,4.40234000007614,,,48.2833333333333,,,50.4157370496074,MDG,Sub-Saharan Africa,Low income,,,,,,,1
2305,Madagascar,2020,12245161250.7074,2.74657135395744,3.79541634670381,-7.13767162152631,,,48.8666666666667,28.237522818239,16.4151092014314,49.0107073650291,MDG,Sub-Saharan Africa,Low income,,,4.188,,0.16350177,0.09922263771295547,1
2306,Madagascar,2019,13186360351.4231,3.36279834896076,2.89036441645146,4.41123213007131,,,49.0,24.631146468659,14.2116915536628,62.6013230457367,MDG,Sub-Saharan Africa,Low income,,,5.623,37.71387,0.16350177,0.10056271404027939,1
2307,Madagascar,2018,12629254614.0975,4.44792804733049,3.0923052490619,3.19435651491895,,,55.3895833333333,25.6080339042383,12.9668768989861,67.841504668148,MDG,Sub-Saharan Africa,Low income,7.041666666666667,1.5,8.598,38.52056,0.16350177,0.09900564700365067,1
2308,Madagascar,2017,12238319071.5199,3.52797151000057,2.6014634175573,3.93330759454741,19.61,,60.0,25.5623978283926,12.706122619847,65.3434015082657,MDG,Sub-Saharan Africa,Low income,8.166666666666666,1.6666666666666667,8.59,39.214,0.16350177,0.0980987399816513,1
2309,Madagascar,2016,11775165589.132,4.56460807919577,2.52522896626491,3.99314606412389,,,60.0,23.6124260928965,11.8878140258155,60.8346984847476,MDG,Sub-Saharan Africa,Low income,8.166666666666666,2,6.056,39.66849,0.16350177,0.09523919969797134,1
2310,Madagascar,2015,11323020828.5758,2.89727724196532,2.88654897261665,3.13229807263869,,,56.7166666666667,22.5824212830041,12.31059239017,61.2203788355554,MDG,Sub-Saharan Africa,Low income,6.833333333333333,2,7.404,40.14131,0.4170004,0.09472887963056564,1
2311,Madagascar,2014,10979122001.7232,2.97751127364565,2.75045452727144,3.33920311305025,8.74,,60.0,21.2864128148379,11.6677588600703,61.9694322120362,MDG,Sub-Saharan Africa,Low income,7.75,2,6.08,40.29140999999999,0.4170004,0.09595881402492523,1
2312,Madagascar,2013,10624353266.7001,4.55464537923768,2.87964534456337,2.30037623213595,,,58.98,21.19368610734,11.083287941076,56.3675817911211,MDG,Sub-Saharan Africa,Low income,6,2,5.826,40.51603,0.4170004,0.08301984518766403,1
2313,Madagascar,2012,10385448869.3098,7.03680543929413,2.85427357032619,3.01114811507057,,,56.125,22.0587116417907,10.1166938503767,52.6517140807111,MDG,Sub-Saharan Africa,Low income,7.666666666666667,2.3333333333333335,5.714,40.34712,0.25349867,0.07957381010055542,1
2314,Madagascar,2011,10081868865.017,7.05979214986723,2.90010801807737,1.57842705122724,6.5,,52.5,22.2783183202132,10.1802537808383,56.4830925963965,MDG,Sub-Saharan Africa,Low income,7.583333333333333,3,9.483,39.41551,0.25349867,0.08135952055454254,1
2315,Madagascar,2010,9925206717.30089,9.13867133823732,4.56614970396985,0.619239745847793,,,46.0,21.3619688867927,10.8686616138683,57.8748945099032,MDG,Sub-Saharan Africa,Low income,6.375,3.25,9.247,37.91251,0.25349867,0.07877510040998459,1
2316,Madagascar,2009,9864124140.04596,13.4485425615454,2.95024258690915,-3.97870861280433,,,44.6191666666667,21.1984002556166,10.14157928843,62.4116975971466,MDG,Sub-Saharan Africa,Low income,7.583333333333333,4,8.954,35.572750000000006,0.4170004,0.08446299284696579,1
2317,Madagascar,2008,10272850945.3908,10.5779305565841,2.9276261352009,6.71263254242815,,,44.0,19.7663952945683,9.70217947833011,74.357353960806,MDG,Sub-Saharan Africa,Low income,9.5,4,9.297,31.3314,0.4170004,0.09218427538871765,1
2318,Madagascar,2007,9626649348.47931,9.26011547294719,2.9853374681368,5.71056419690301,,,40.275,20.2004514506931,8.7759808206859,66.7027353586752,MDG,Sub-Saharan Africa,Low income,9.375,4,10.288,31.32753,0.4170004,0.1011502593755722,1
2319,Madagascar,2006,9106610509.19009,4.60749207391457,2.34938940049603,5.39850845004474,,,28.15,19.4141162047676,8.78158028066736,62.1028389388375,MDG,Sub-Saharan Africa,Low income,8.541666666666666,4,10.766,30.947360000000003,0.4170004,0.11013849079608917,1
2320,Madagascar,2005,8640170191.31377,1.45800801297206,1.73524959396948,4.75584509662626,,,25.875,17.3127222071987,8.4956383039294,59.1300849357677,MDG,Sub-Saharan Africa,Low income,8.5,4,18.364,30.44785,0.4170004,0.1072714701294899,1
2321,Madagascar,2004,8247912260.4988,1.04468983793973,0.227191736382682,5.2570036214801,,,24.5625,20.9949050371571,8.60727448499636,48.7753818852156,MDG,Sub-Saharan Africa,Low income,8.791666666666666,4,13.956,32.567420000000006,0.4170004,0.1021844670176506,1
2322,Madagascar,2003,7835974782.40928,0.202025729089685,0.254712451325403,9.78489212136444,,,24.25,20.1101034832062,7.53867241554107,34.030602917475,MDG,Sub-Saharan Africa,Low income,9.5,4,-1.704,34.805730000000004,0.4170004,0.089371457695961,1
2323,Madagascar,2002,7137571145.71539,0.273965167498198,0.547930334996397,-12.4079711022759,,,25.25,19.9438116842437,6.65848108549773,50.1816919379298,MDG,Sub-Saharan Africa,Low income,7,3.6666666666666665,16.499,38.51724,0.4170004,0.07951319217681885,1
2324,Madagascar,2001,8148653747.99059,1.71117194334175,0.19990126773265,5.98023576424708,,,25.5,18.851362911841,6.97945716931924,41.0351260923859,MDG,Sub-Saharan Africa,Low income,10.583333333333334,4,7.917,34.113879999999995,0.4170004,0.08501633256673813,1
2325,Madagascar,2000,7688842819.8228,1.79192380694397,0.243453683343931,4.45685893778607,,,26.875,17.4115759033018,7.35204250409011,42.7771226639725,MDG,Sub-Saharan Africa,Low income,10,4,11.57,30.90926,0.4170004,0.09332151710987091,1
2326,Madagascar,1999,7360783100.32492,1.36481063889053,0.271674991708939,4.69922704382388,,,27.25,17.3208301207882,7.20753790204277,40.9244120208063,MDG,Sub-Saharan Africa,Low income,10,4,7.189,27.50862,0.4170004,0.0855768546462059,1
2327,Madagascar,1998,7030408254.34549,0.377908964684916,0.260386457439221,3.91707459882808,,,27.0,16.310236466227,7.56390697960282,37.3321870147971,MDG,Sub-Saharan Africa,Low income,9.75,4,6.21,28.1476,0.4170004,0.0921173021197319,1
2328,Madagascar,1997,6765402395.59898,0.328537067530465,0.285822640938495,3.69349261585776,,,30.3333333333333,16.951880859215,8.28318409822561,36.8737477819441,MDG,Sub-Saharan Africa,Low income,10,4,4.492,28.5331,0.4170004,0.0993015244603157,1
2329,Madagascar,1996,6524423302.68693,0.206045776738524,0.126563131580363,2.15420447648967,,,35.5,15.2027090704126,7.8565252901951,35.8824601668345,MDG,Sub-Saharan Africa,Low income,7.75,4,19.761,29.76065,0.16350177,0.1096075251698494,1
2330,Madagascar,1995,6386837757.80222,0.252994067697713,0.237174303445248,1.67859231731708,,,34.7541666666667,16.0401054875396,9.46985784394134,45.3744915678324,MDG,Sub-Saharan Africa,Low income,4.416666666666667,4,49.036,30.47541,0.16350177,0.08910073339939117,1
2331,Madagascar,1994,6281398682.10436,0.162627169569283,0.361815374813556,-0.0421013007036493,,,28.2777777777778,20.9152597756668,12.3895146763265,43.5589179379958,MDG,Sub-Saharan Africa,Low income,4,4,38.992,30.95069,0.16350177,0.07391924411058426,1
2332,Madagascar,1993,6284044346.51104,0.377944678159083,0.333321736821106,2.09992318708629,,,25.65,19.0483732003123,13.6516215397369,32.8658889270584,MDG,Sub-Saharan Africa,Low income,3,4,9.99,30.35062,0.16350177,0.049507543444633484,1
2333,Madagascar,1992,6154798309.68752,0.568843602415391,0.409555850713324,1.1808849422964,,,25.0,17.2203949497803,13.2640938398225,33.1576177671174,MDG,Sub-Saharan Africa,Low income,2,4,14.567,30.02607,0.16350177,0.05620390176773071,1
2334,Madagascar,1991,6082965486.21571,0.42035163814196,0.40344381529136,-6.3063515914491,,,25.475,16.3274218729191,14.2582237752474,35.7567980580415,MDG,Sub-Saharan Africa,Low income,5.166666666666667,4,8.54,29.277709999999995,0.16350177,0.052515909075737,1
2335,Madagascar,1990,6492398993.4632,0.569459514183727,0.200204599529674,3.12890505042525,,,25.8,12.6646093535801,12.8914568282164,32.3809923743162,MDG,Sub-Saharan Africa,Low income,6,4,11.859,25.00064,0.16350177,0.04904951527714729,1
2336,Maldives,2021,5114229739.90564,8.20399453681108,0.0903266341849332,41.7451005464201,,,11.5654610099458,,,143.084753147146,MDV,South Asia,Upper middle income,,,,,,,2
2337,Maldives,2020,3608046923.80234,11.763850435696,0.124126191349808,-33.4927957864882,,,11.6002303232237,71.8198371178891,52.8748566101947,117.778071744504,MDV,South Asia,Upper middle income,,,-1.594,,0.8364982,0.1911756694316864,2
2338,Maldives,2019,5425046754.66318,17.1326245603826,0.0789519316573323,7.0974660145221,,,11.5226357918998,42.0026000968671,32.1955443225511,147.850993686916,MDV,South Asia,Upper middle income,,,1.326,0.0,0.8364982,0.18479023873806,2
2339,Maldives,2018,5065522982.52095,10.8594997763163,0.0795674027456038,8.12312890817314,,,10.6767228850732,40.5563497100946,31.6432553879409,153.832554237169,MDV,South Asia,Upper middle income,,,1.367,0.0,0.5829996,0.18193911015987396,2
2340,Maldives,2017,4684957819.54571,9.62960408193097,0.0844939054822597,7.20991012345149,85.47,,10.1536636807209,43.7522620487847,31.6074136664175,151.563645515725,MDV,South Asia,Upper middle income,,,2.272,0.0,0.5829996,0.17919416725635529,2
2341,Maldives,2016,4369892497.95193,10.4276051062767,0.0873620567592322,6.33830063626779,,,10.7647511442635,45.2245728508771,30.561126603797,149.052494561066,MDV,South Asia,Upper middle income,,,0.801,0.0,0.8364982,0.1712316870689392,2
2342,Maldives,2015,4109424799.72407,7.25103896322752,0.0886627081195151,2.8845485296051,,,11.1012463363068,48.2874740105114,29.2437406992489,149.52378530053,MDV,South Asia,Upper middle income,,,1.371,0.000906175,0.8364982,0.15864083170890808,2
2343,Maldives,2014,3994209877.43517,9.01659496812477,0.0938516644669903,7.32962620344684,,,11.4174465598427,47.8259394605774,28.954899775636,165.97925116043,MDV,South Asia,Upper middle income,,,2.448,0.001187049,0.8364982,0.15630730986595154,2
2344,Maldives,2013,3721442083.348,10.9503820899918,0.100296669659154,7.28107397899866,,,11.141907371532,46.7610399769232,31.2161620904851,,MDV,South Asia,Upper middle income,,,3.997,0.005265767,0.8364982,0.15578122437000275,2
2345,Maldives,2012,3468871018.2716,7.89893947899641,0.10905162422941,2.51738394219683,,,10.4838045042368,45.1041063121999,35.1187463614202,,MDV,South Asia,Upper middle income,,,10.891,0.0277430699999999,0.8364982,0.15370872616767883,2
2346,Maldives,2011,3383690536.06311,15.2659323902291,0.108044660474345,8.56673353050461,,,10.1972219467061,47.0543787205311,42.428163613364,,MDV,South Asia,Upper middle income,,,11.273,0.01386253,0.8364982,0.16951271891593933,2
2347,Maldives,2010,3116691850.28246,8.36376433060736,0.122062735053023,7.26512906840138,,,10.37605,47.9463196785526,47.6844927907076,,MDV,South Asia,Upper middle income,,,6.15,0.2646645,0.8364982,0.14909310638904572,2
2348,Maldives,2009,2905596513.37854,6.73534012537353,0.192329390866837,-7.22884146529458,,,10.2556,46.1538291596222,53.7810073138324,,MDV,South Asia,Upper middle income,,,4.53,0.7496294000000001,0.8364982,0.15364940464496613,2
2349,Maldives,2008,3132004126.35956,7.97903444514319,0.275819859938262,9.48533266057873,,,10.2556,41.6488727183431,57.7343406855571,,MDV,South Asia,Upper middle income,,,12.041,0.465885,1.0,0.1747719943523407,2
2350,Maldives,2007,2860660921.64989,7.08805679103643,0.424653767624496,7.71386727084705,,,10.2556,41.5584009621151,54.630228766986,,MDV,South Asia,Upper middle income,,,6.795,0.5847849,1.0,0.17856420576572418,2
2351,Maldives,2006,2655796318.64553,4.05198051459747,0.177755161607662,26.1114935010553,,,10.2556,39.7204023396458,42.6367076619964,,MDV,South Asia,Upper middle income,,,3.5,0.7188956999999999,1.0,0.16126281023025513,2
2352,Maldives,2005,2105911400.23515,4.55499673617996,0.194028097112255,-13.1290534305083,,,10.2556,45.2433849297208,38.8425780859539,,MDV,South Asia,Upper middle income,,,2.46,1.509173,0.940094,0.14492374658584595,2
2353,Maldives,2004,2424183784.56432,4.31467445406402,0.236389174881821,6.03375404861777,,,10.2556,38.7865414573683,23.0814489921507,,MDV,South Asia,Upper middle income,,,6.339,0.7752205999999999,0.880188,0.13607701659202576,2
2354,Maldives,2003,2286237817.67907,3.02003609060425,0.191251007765229,13.7500498204898,,,10.2556,34.4278834157889,,,MDV,South Asia,Upper middle income,,,-2.803,0.8289588000000001,0.820282,0.12506408989429474,2
